id,timestamp,datetime,hour,minute,day_of_week,is_weekend,time_period,bytes_rx,bytes_tx,bytes_total,mb_used,cumulative_mb_today,network_type,screen_on,battery_level
795,1777831200000,2026-05-04T02:00:00,2,58,1,0,Night,0,0,0,0.0,16.606,CELLULAR,0.053,100.0
796,1777834800000,2026-05-04T03:00:00,3,17,1,0,Night,0,0,0,0.0,16.606,CELLULAR,0.031,100.0
797,1777838400000,2026-05-04T04:00:00,4,47,1,0,Night,5618900,1229769,6848669,6.5314,23.1374,CELLULAR,0.074,100.0
798,1777842000000,2026-05-04T05:00:00,5,21,1,0,Night,9081267,2034896,11116163,10.6012,33.7386,CELLULAR,0.046,100.0
799,1777845600000,2026-05-04T06:00:00,6,33,1,0,Morning,41300437,11183098,52483535,50.0522,83.7908,CELLULAR,0.296,100.0
800,1777849200000,2026-05-04T07:00:00,7,47,1,0,Morning,47425034,9645916,57070950,54.4271,138.2179,CELLULAR,0.41,93.9
801,1777852800000,2026-05-04T08:00:00,8,17,1,0,Morning,15723373,4168847,19892220,18.9707,157.1886,CELLULAR,0.212,89.4
802,1777856400000,2026-05-04T09:00:00,9,27,1,0,Morning,45562279,14058074,59620353,56.8584,214.047,CELLULAR,0.539,81.5
803,1777860000000,2026-05-04T10:00:00,10,35,1,0,Morning,39421720,6603006,46024726,43.8926,257.9396,CELLULAR,0.313,75.0
804,1777863600000,2026-05-04T11:00:00,11,14,1,0,Morning,50737463,13350558,64088021,61.1191,319.0587,CELLULAR,0.464,64.9
805,1777867200000,2026-05-04T12:00:00,12,21,1,0,Afternoon,68319030,10394110,78713140,75.0667,394.1254,CELLULAR,0.592,55.7
806,1777870800000,2026-05-04T13:00:00,13,9,1,0,Afternoon,52622629,8339377,60962006,58.1379,452.2633,CELLULAR,0.471,49.1
807,1777874400000,2026-05-04T14:00:00,14,56,1,0,Afternoon,33119162,9778606,42897768,40.9105,493.1738,CELLULAR,0.216,45.5
808,1777878000000,2026-05-04T15:00:00,15,54,1,0,Afternoon,74894451,10449569,85344020,81.3904,574.5642,CELLULAR,0.598,35.3
809,1777881600000,2026-05-04T16:00:00,16,58,1,0,Afternoon,59382270,7096399,66478669,63.399,637.9632,CELLULAR,0.494,27.9
810,1777885200000,2026-05-04T17:00:00,17,45,1,0,Afternoon,27067068,7019306,34086374,32.5073,670.4705,CELLULAR,0.246,23.2
811,1777888800000,2026-05-04T18:00:00,18,36,1,0,Evening,175008576,48267018,223275594,212.9322,883.4027,CELLULAR,0.858,8.2
812,1777892400000,2026-05-04T19:00:00,19,29,1,0,Evening,172728052,51329151,224057203,213.6776,1097.0803,CELLULAR,0.564,3.0
813,1777896000000,2026-05-04T20:00:00,20,51,1,0,Evening,183076206,22301349,205377555,195.8633,1292.9436,CELLULAR,0.746,3.0
814,1777899600000,2026-05-04T21:00:00,21,21,1,0,Evening,144628107,19307732,163935839,156.3414,1449.285,CELLULAR,0.71,3.0
815,1777903200000,2026-05-04T22:00:00,22,12,1,0,Evening,115739879,20759235,136499114,130.1757,1579.4607,CELLULAR,0.586,21.2
816,1777906800000,2026-05-04T23:00:00,23,52,1,0,Evening,60624154,19324942,79949096,76.2454,1655.7061,CELLULAR,0.649,44.3
817,1777910400000,2026-05-05T00:00:00,0,25,2,0,Night,17806142,3667226,21473368,20.4786,20.4786,CELLULAR,0.07,96.0
818,1777914000000,2026-05-05T01:00:00,1,20,2,0,Night,2860401,635027,3495428,3.3335,23.8121,CELLULAR,0.028,100.0
819,1777917600000,2026-05-05T02:00:00,2,3,2,0,Night,10565680,2291539,12857219,12.2616,36.0737,CELLULAR,0.011,100.0
820,1777921200000,2026-05-05T03:00:00,3,46,2,0,Night,13633786,2855071,16488857,15.725,51.7987,CELLULAR,0.02,100.0
821,1777924800000,2026-05-05T04:00:00,4,42,2,0,Night,5448998,1431023,6880021,6.5613,58.36,CELLULAR,0.046,100.0
822,1777928400000,2026-05-05T05:00:00,5,41,2,0,Night,15846256,2828358,18674614,17.8095,76.1695,CELLULAR,0.099,100.0
823,1777932000000,2026-05-05T06:00:00,6,26,2,0,Morning,42463203,6346017,48809220,46.5481,122.7176,CELLULAR,0.497,100.0
824,1777935600000,2026-05-05T07:00:00,7,17,2,0,Morning,37847523,10937789,48785312,46.5253,169.2429,CELLULAR,0.392,93.6
825,1777939200000,2026-05-05T08:00:00,8,24,2,0,Morning,34182621,4094597,38277218,36.504,205.7469,CELLULAR,0.28,88.2
826,1777942800000,2026-05-05T09:00:00,9,37,2,0,Morning,15197589,2934911,18132500,17.2925,223.0394,CELLULAR,0.247,81.8
827,1777946400000,2026-05-05T10:00:00,10,56,2,0,Morning,66917256,10010997,76928253,73.3645,296.4039,CELLULAR,0.495,71.4
828,1777950000000,2026-05-05T11:00:00,11,53,2,0,Morning,69090557,13631813,82722370,78.8902,375.2941,CELLULAR,0.54,60.4
829,1777953600000,2026-05-05T12:00:00,12,44,2,0,Afternoon,43217503,12320534,55538037,52.9652,428.2593,CELLULAR,0.407,53.8
830,1777957200000,2026-05-05T13:00:00,13,32,2,0,Afternoon,32054986,4671912,36726898,35.0255,463.2848,CELLULAR,0.367,45.8
831,1777960800000,2026-05-05T14:00:00,14,49,2,0,Afternoon,43521341,7433895,50955236,48.5947,511.8795,CELLULAR,0.282,40.8
832,1777964400000,2026-05-05T15:00:00,15,55,2,0,Afternoon,39222152,7099951,46322103,44.1762,556.0557,CELLULAR,0.339,33.8
833,1777968000000,2026-05-05T16:00:00,16,54,2,0,Afternoon,38872598,8868542,47741140,45.5295,601.5852,CELLULAR,0.351,27.5
834,1777971600000,2026-05-05T17:00:00,17,6,2,0,Afternoon,28988407,4228593,33217000,31.6782,633.2634,CELLULAR,0.308,21.2
835,1777975200000,2026-05-05T18:00:00,18,37,2,0,Evening,223487789,26447955,249935744,238.3573,871.6207,CELLULAR,0.765,7.5
836,1777978800000,2026-05-05T19:00:00,19,39,2,0,Evening,156431397,25433729,181865126,173.4401,1045.0608,CELLULAR,0.661,3.0
837,1777982400000,2026-05-05T20:00:00,20,3,2,0,Evening,192754813,35478448,228233261,217.6602,1262.721,CELLULAR,0.8,3.0
838,1777986000000,2026-05-05T21:00:00,21,53,2,0,Evening,153428628,50968299,204396927,194.9281,1457.6491,CELLULAR,0.663,3.0
839,1777989600000,2026-05-05T22:00:00,22,57,2,0,Evening,211559693,38451129,250010822,238.4289,1696.078,CELLULAR,0.756,20.8
840,1777993200000,2026-05-05T23:00:00,23,46,2,0,Evening,60033420,16024620,76058040,72.5346,1768.6126,CELLULAR,0.602,37.1
841,1777996800000,2026-05-06T00:00:00,0,30,3,0,Night,0,0,0,0.0,0.0,CELLULAR,0.064,97.0
842,1778000400000,2026-05-06T01:00:00,1,25,3,0,Night,16775242,1956309,18731551,17.8638,17.8638,CELLULAR,0.098,100.0
843,1778004000000,2026-05-06T02:00:00,2,27,3,0,Night,8916090,2555960,11472050,10.9406,28.8044,CELLULAR,0.016,100.0
844,1778007600000,2026-05-06T03:00:00,3,33,3,0,Night,17231673,5331585,22563258,21.518,50.3224,CELLULAR,0.063,100.0
845,1778011200000,2026-05-06T04:00:00,4,9,3,0,Night,0,0,0,0.0,50.3224,CELLULAR,0.066,100.0
846,1778014800000,2026-05-06T05:00:00,5,52,3,0,Night,9134599,2999837,12134436,11.5723,61.8947,CELLULAR,0.096,100.0
847,1778018400000,2026-05-06T06:00:00,6,1,3,0,Morning,46881027,9975490,56856517,54.2226,116.1173,CELLULAR,0.5,100.0
848,1778022000000,2026-05-06T07:00:00,7,40,3,0,Morning,37335247,11105923,48441170,46.1971,162.3144,CELLULAR,0.476,89.7
849,1778025600000,2026-05-06T08:00:00,8,21,3,0,Morning,57958532,9788495,67747027,64.6086,226.923,CELLULAR,0.427,81.0
850,1778029200000,2026-05-06T09:00:00,9,21,3,0,Morning,44153841,12437281,56591122,53.9695,280.8925,CELLULAR,0.43,72.7
851,1778032800000,2026-05-06T10:00:00,10,9,3,0,Morning,26591426,7900747,34492173,32.8943,313.7868,CELLULAR,0.281,67.3
852,1778036400000,2026-05-06T11:00:00,11,40,3,0,Morning,35983176,10612395,46595571,44.437,358.2238,CELLULAR,0.343,60.6
853,1778040000000,2026-05-06T12:00:00,12,58,3,0,Afternoon,29302137,9066621,38368758,36.5913,394.8151,CELLULAR,0.414,54.6
854,1778043600000,2026-05-06T13:00:00,13,11,3,0,Afternoon,42784960,6194129,48979089,46.7101,441.5252,CELLULAR,0.485,44.7
855,1778047200000,2026-05-06T14:00:00,14,56,3,0,Afternoon,14757920,3175560,17933480,17.1027,458.6279,CELLULAR,0.26,39.5
856,1778050800000,2026-05-06T15:00:00,15,2,3,0,Afternoon,62801413,8696580,71497993,68.1858,526.8137,CELLULAR,0.521,31.0
857,1778054400000,2026-05-06T16:00:00,16,52,3,0,Afternoon,26959473,5215242,32174715,30.6842,557.4979,CELLULAR,0.333,24.7
858,1778058000000,2026-05-06T17:00:00,17,10,3,0,Afternoon,22901860,4093729,26995589,25.745,583.2429,CELLULAR,0.218,18.4
859,1778061600000,2026-05-06T18:00:00,18,56,3,0,Evening,154450120,22489949,176940069,168.7432,751.9861,CELLULAR,0.898,3.0
860,1778065200000,2026-05-06T19:00:00,19,51,3,0,Evening,198263210,26286404,224549614,214.1472,966.1333,CELLULAR,0.88,3.0
861,1778068800000,2026-05-06T20:00:00,20,52,3,0,Evening,208026278,33478915,241505193,230.3173,1196.4506,CELLULAR,0.7,3.0
862,1778072400000,2026-05-06T21:00:00,21,35,3,0,Evening,190642389,38902117,229544506,218.9107,1415.3613,CELLULAR,0.503,3.0
863,1778076000000,2026-05-06T22:00:00,22,18,3,0,Evening,131171815,18274906,149446721,142.5235,1557.8848,CELLULAR,0.577,20.2
864,1778079600000,2026-05-06T23:00:00,23,26,3,0,Evening,62458106,15170387,77628493,74.0323,1631.9171,CELLULAR,0.685,43.5
865,1778083200000,2026-05-07T00:00:00,0,36,4,0,Night,22166156,3426438,25592594,24.407,24.407,CELLULAR,0.089,97.0
866,1778086800000,2026-05-07T01:00:00,1,40,4,0,Night,0,0,0,0.0,24.407,CELLULAR,0.046,100.0
867,1778090400000,2026-05-07T02:00:00,2,13,4,0,Night,6047143,1249373,7296516,6.9585,31.3655,CELLULAR,0.073,100.0
868,1778094000000,2026-05-07T03:00:00,3,8,4,0,Night,5566370,1027809,6594179,6.2887,37.6542,CELLULAR,0.068,100.0
869,1778097600000,2026-05-07T04:00:00,4,48,4,0,Night,0,0,0,0.0,37.6542,CELLULAR,0.033,100.0
870,1778101200000,2026-05-07T05:00:00,5,33,4,0,Night,637129,147939,785068,0.7487,38.4029,CELLULAR,0.096,100.0
871,1778104800000,2026-05-07T06:00:00,6,42,4,0,Morning,43726369,5300011,49026380,46.7552,85.1581,CELLULAR,0.323,100.0
872,1778108400000,2026-05-07T07:00:00,7,24,4,0,Morning,44358644,13943544,58302188,55.6013,140.7594,CELLULAR,0.515,91.4
873,1778112000000,2026-05-07T08:00:00,8,19,4,0,Morning,8777022,2242463,11019485,10.509,151.2684,CELLULAR,0.206,86.7
874,1778115600000,2026-05-07T09:00:00,9,10,4,0,Morning,38456824,7658919,46115743,43.9794,195.2478,CELLULAR,0.394,79.0
875,1778119200000,2026-05-07T10:00:00,10,10,4,0,Morning,20941777,4815339,25757116,24.5639,219.8117,CELLULAR,0.313,72.1
876,1778122800000,2026-05-07T11:00:00,11,8,4,0,Morning,38887833,5388917,44276750,42.2256,262.0373,CELLULAR,0.266,68.0
877,1778126400000,2026-05-07T12:00:00,12,6,4,0,Afternoon,50077568,11040361,61117929,58.2866,320.3239,CELLULAR,0.498,58.7
878,1778130000000,2026-05-07T13:00:00,13,14,4,0,Afternoon,57828009,16070174,73898183,70.4748,390.7987,CELLULAR,0.588,49.8
879,1778133600000,2026-05-07T14:00:00,14,19,4,0,Afternoon,49352178,16368266,65720444,62.6759,453.4746,CELLULAR,0.51,40.1
880,1778137200000,2026-05-07T15:00:00,15,58,4,0,Afternoon,47391870,7120240,54512110,51.9868,505.4614,CELLULAR,0.427,32.9
881,1778140800000,2026-05-07T16:00:00,16,11,4,0,Afternoon,44611006,11078655,55689661,53.1098,558.5712,CELLULAR,0.357,26.5
882,1778144400000,2026-05-07T17:00:00,17,19,4,0,Afternoon,34290479,7124602,41415081,39.4965,598.0677,CELLULAR,0.273,20.6
883,1778148000000,2026-05-07T18:00:00,18,47,4,0,Evening,135699632,15902647,151602279,144.5792,742.6469,CELLULAR,0.726,8.2
884,1778151600000,2026-05-07T19:00:00,19,6,4,0,Evening,134485295,29314334,163799629,156.2115,898.8584,CELLULAR,0.61,3.0
885,1778155200000,2026-05-07T20:00:00,20,17,4,0,Evening,165326659,29341580,194668239,185.6501,1084.5085,CELLULAR,0.502,3.0
886,1778158800000,2026-05-07T21:00:00,21,19,4,0,Evening,142874891,46929947,189804838,181.012,1265.5205,CELLULAR,0.763,3.0
887,1778162400000,2026-05-07T22:00:00,22,46,4,0,Evening,193701274,39447712,233148986,222.3482,1487.8687,CELLULAR,0.685,19.0
888,1778166000000,2026-05-07T23:00:00,23,13,4,0,Evening,40296243,8090506,48386749,46.1452,1534.0139,CELLULAR,0.503,39.6
889,1778169600000,2026-05-08T00:00:00,0,54,5,0,Night,0,0,0,0.0,0.0,CELLULAR,0.095,95.0
890,1778173200000,2026-05-08T01:00:00,1,55,5,0,Night,15715443,4305857,20021300,19.0938,19.0938,CELLULAR,0.082,100.0
891,1778176800000,2026-05-08T02:00:00,2,6,5,0,Night,3117314,414814,3532128,3.3685,22.4623,CELLULAR,0.088,100.0
892,1778180400000,2026-05-08T03:00:00,3,3,5,0,Night,9075265,1728632,10803897,10.3034,32.7657,CELLULAR,0.087,100.0
893,1778184000000,2026-05-08T04:00:00,4,47,5,0,Night,4820193,1347635,6167828,5.8821,38.6478,CELLULAR,0.04,100.0
894,1778187600000,2026-05-08T05:00:00,5,49,5,0,Night,15413793,1728117,17141910,16.3478,54.9956,CELLULAR,0.078,100.0
895,1778191200000,2026-05-08T06:00:00,6,46,5,0,Morning,34733791,11480413,46214204,44.0733,99.0689,CELLULAR,0.377,100.0
896,1778194800000,2026-05-08T07:00:00,7,34,5,0,Morning,50636018,16697555,67333573,64.2143,163.2832,CELLULAR,0.531,91.7
897,1778198400000,2026-05-08T08:00:00,8,7,5,0,Morning,51677274,5999858,57677132,55.0052,218.2884,CELLULAR,0.341,86.0
898,1778202000000,2026-05-08T09:00:00,9,47,5,0,Morning,66413628,15229757,81643385,77.8612,296.1496,CELLULAR,0.573,78.0
899,1778205600000,2026-05-08T10:00:00,10,56,5,0,Morning,35339701,8860084,44199785,42.1522,338.3018,CELLULAR,0.379,71.1
900,1778209200000,2026-05-08T11:00:00,11,49,5,0,Morning,50517993,7338655,57856648,55.1764,393.4782,CELLULAR,0.388,64.5
901,1778212800000,2026-05-08T12:00:00,12,22,5,0,Afternoon,23259960,3052691,26312651,25.0937,418.5719,CELLULAR,0.288,58.5
902,1778216400000,2026-05-08T13:00:00,13,7,5,0,Afternoon,49202936,11111365,60314301,57.5202,476.0921,CELLULAR,0.52,46.7
903,1778220000000,2026-05-08T14:00:00,14,30,5,0,Afternoon,46603847,7631020,54234867,51.7224,527.8145,CELLULAR,0.495,36.1
904,1778223600000,2026-05-08T15:00:00,15,0,5,0,Afternoon,51194531,6452402,57646933,54.9764,582.7909,CELLULAR,0.379,28.0
905,1778227200000,2026-05-08T16:00:00,16,52,5,0,Afternoon,17269271,4241112,21510383,20.5139,603.3048,CELLULAR,0.239,23.1
906,1778230800000,2026-05-08T17:00:00,17,29,5,0,Afternoon,51999879,7986742,59986621,57.2077,660.5125,CELLULAR,0.491,15.9
907,1778234400000,2026-05-08T18:00:00,18,10,5,0,Evening,132373496,35069515,167443011,159.6861,820.1986,CELLULAR,0.542,5.6
908,1778238000000,2026-05-08T19:00:00,19,34,5,0,Evening,129090775,40729253,169820028,161.953,982.1516,CELLULAR,0.821,3.0
909,1778241600000,2026-05-08T20:00:00,20,48,5,0,Evening,127395266,31642570,159037836,151.6703,1133.8219,CELLULAR,0.553,3.0
910,1778245200000,2026-05-08T21:00:00,21,21,5,0,Evening,196389922,27745714,224135636,213.7524,1347.5743,CELLULAR,0.762,3.0
911,1778248800000,2026-05-08T22:00:00,22,17,5,0,Evening,121426051,28350342,149776393,142.8379,1490.4122,CELLULAR,0.561,21.2
912,1778252400000,2026-05-08T23:00:00,23,15,5,0,Evening,75181052,20085118,95266170,90.8529,1581.2651,CELLULAR,0.75,37.1
913,1778256000000,2026-05-09T00:00:00,0,22,6,1,Night,53236670,7922364,61159034,58.3258,58.3258,CELLULAR,0.17,98.0
914,1778259600000,2026-05-09T01:00:00,1,5,6,1,Night,45529545,8289561,53819106,51.3259,109.6517,CELLULAR,0.172,100.0
915,1778263200000,2026-05-09T02:00:00,2,16,6,1,Night,34991296,7579736,42571032,40.5989,150.2506,CELLULAR,0.111,100.0
916,1778266800000,2026-05-09T03:00:00,3,47,6,1,Night,26827002,4625139,31452141,29.9951,180.2457,CELLULAR,0.199,100.0
917,1778270400000,2026-05-09T04:00:00,4,3,6,1,Night,41047441,5527473,46574914,44.4173,224.663,CELLULAR,0.199,100.0
918,1778274000000,2026-05-09T05:00:00,5,25,6,1,Night,11807830,3182717,14990547,14.2961,238.9591,CELLULAR,0.093,100.0
919,1778277600000,2026-05-09T06:00:00,6,43,6,1,Morning,41694329,12267069,53961398,51.4616,290.4207,CELLULAR,0.325,100.0
920,1778281200000,2026-05-09T07:00:00,7,49,6,1,Morning,61189709,18745860,79935569,76.2325,366.6532,CELLULAR,0.637,87.9
921,1778284800000,2026-05-09T08:00:00,8,28,6,1,Morning,75145709,11849189,86994898,82.9648,449.618,CELLULAR,0.464,79.6
922,1778288400000,2026-05-09T09:00:00,9,2,6,1,Morning,63367453,14723357,78090810,74.4732,524.0912,CELLULAR,0.596,68.3
923,1778292000000,2026-05-09T10:00:00,10,7,6,1,Morning,54987996,17544207,72532203,69.1721,593.2633,CELLULAR,0.327,63.7
924,1778295600000,2026-05-09T11:00:00,11,48,6,1,Morning,46752895,7192145,53945040,51.446,644.7093,CELLULAR,0.339,58.0
925,1778299200000,2026-05-09T12:00:00,12,33,6,1,Afternoon,54420382,6886501,61306883,58.4668,703.1761,CELLULAR,0.377,49.8
926,1778302800000,2026-05-09T13:00:00,13,26,6,1,Afternoon,73782775,11956767,85739542,81.7676,784.9437,CELLULAR,0.505,40.2
927,1778306400000,2026-05-09T14:00:00,14,6,6,1,Afternoon,63084478,9672121,72756599,69.3861,854.3298,CELLULAR,0.477,29.7
928,1778310000000,2026-05-09T15:00:00,15,52,6,1,Afternoon,76602986,10236618,86839604,82.8167,937.1465,CELLULAR,0.416,22.7
929,1778313600000,2026-05-09T16:00:00,16,5,6,1,Afternoon,94814265,25629368,120443633,114.864,1052.0105,CELLULAR,0.74,11.9
930,1778317200000,2026-05-09T17:00:00,17,2,6,1,Afternoon,93298044,30375832,123673876,117.9446,1169.9551,CELLULAR,0.615,3.0
931,1778320800000,2026-05-09T18:00:00,18,27,6,1,Evening,185840924,52925912,238766836,227.7058,1397.6609,CELLULAR,0.916,3.0
932,1778324400000,2026-05-09T19:00:00,19,28,6,1,Evening,173639561,30470161,204109722,194.6542,1592.3151,CELLULAR,0.85,3.0
933,1778328000000,2026-05-09T20:00:00,20,58,6,1,Evening,166592545,33463277,200055822,190.7881,1783.1032,CELLULAR,0.828,3.0
934,1778331600000,2026-05-09T21:00:00,21,6,6,1,Evening,154434863,39936000,194370863,185.3665,1968.4697,CELLULAR,0.819,3.0
935,1778335200000,2026-05-09T22:00:00,22,50,6,1,Evening,186022209,32664502,218686711,208.5559,2177.0256,CELLULAR,1.0,19.6
936,1778338800000,2026-05-09T23:00:00,23,43,6,1,Evening,126987986,24235966,151223952,144.2184,2321.244,CELLULAR,0.901,36.0
937,1778342400000,2026-05-10T00:00:00,0,58,7,1,Night,16585121,5450179,22035300,21.0145,21.0145,CELLULAR,0.106,98.0
938,1778346000000,2026-05-10T01:00:00,1,17,7,1,Night,66778383,8379350,75157733,71.676,92.6905,CELLULAR,0.254,100.0
939,1778349600000,2026-05-10T02:00:00,2,24,7,1,Night,34634803,8253003,42887806,40.901,133.5915,CELLULAR,0.187,100.0
940,1778353200000,2026-05-10T03:00:00,3,7,7,1,Night,70365361,8974408,79339769,75.6643,209.2558,CELLULAR,0.219,100.0
941,1778356800000,2026-05-10T04:00:00,4,21,7,1,Night,20448883,6654814,27103697,25.8481,235.1039,CELLULAR,0.101,100.0
942,1778360400000,2026-05-10T05:00:00,5,23,7,1,Night,43476318,10191164,53667482,51.1813,286.2852,CELLULAR,0.182,100.0
943,1778364000000,2026-05-10T06:00:00,6,17,7,1,Morning,85889340,21213261,107102601,102.141,388.4262,CELLULAR,0.626,100.0
944,1778367600000,2026-05-10T07:00:00,7,59,7,1,Morning,62057703,8678919,70736622,67.4597,455.8859,CELLULAR,0.401,94.1
945,1778371200000,2026-05-10T08:00:00,8,8,7,1,Morning,92296887,26995515,119292402,113.7661,569.652,CELLULAR,0.704,82.2
946,1778374800000,2026-05-10T09:00:00,9,18,7,1,Morning,93761985,10543225,104305210,99.4732,669.1252,CELLULAR,0.551,70.8
947,1778378400000,2026-05-10T10:00:00,10,25,7,1,Morning,84616369,20870166,105486535,100.5998,769.725,CELLULAR,0.649,60.9
948,1778382000000,2026-05-10T11:00:00,11,10,7,1,Morning,80290533,17477225,97767758,93.2386,862.9636,CELLULAR,0.376,54.6
949,1778385600000,2026-05-10T12:00:00,12,0,7,1,Afternoon,80108319,14599799,94708118,90.3207,953.2843,CELLULAR,0.599,46.2
950,1778389200000,2026-05-10T13:00:00,13,27,7,1,Afternoon,89711606,19497689,109209295,104.1501,1057.4344,CELLULAR,0.647,33.5
951,1778392800000,2026-05-10T14:00:00,14,46,7,1,Afternoon,61554596,9528371,71082967,67.79,1125.2244,CELLULAR,0.37,28.3
952,1778396400000,2026-05-10T15:00:00,15,6,7,1,Afternoon,93021134,21167429,114188563,108.8987,1234.1231,CELLULAR,0.694,13.9
953,1778400000000,2026-05-10T16:00:00,16,15,7,1,Afternoon,70568135,15486400,86054535,82.068,1316.1911,CELLULAR,0.369,6.9
954,1778403600000,2026-05-10T17:00:00,17,15,7,1,Afternoon,73131707,13121113,86252820,82.2571,1398.4482,CELLULAR,0.436,3.0
955,1778407200000,2026-05-10T18:00:00,18,8,7,1,Evening,213627448,39074020,252701468,240.9949,1639.4431,CELLULAR,0.855,3.0
956,1778410800000,2026-05-10T19:00:00,19,55,7,1,Evening,178508631,40693770,219202401,209.0477,1848.4908,CELLULAR,0.662,3.0
957,1778414400000,2026-05-10T20:00:00,20,11,7,1,Evening,205386340,65569053,270955393,258.4032,2106.894,CELLULAR,0.785,3.0
958,1778418000000,2026-05-10T21:00:00,21,38,7,1,Evening,180828037,22609128,203437165,194.0128,2300.9068,CELLULAR,0.809,3.0
959,1778421600000,2026-05-10T22:00:00,22,23,7,1,Evening,142235996,23096022,165332018,157.6729,2458.5797,CELLULAR,0.637,27.1
960,1778425200000,2026-05-10T23:00:00,23,29,7,1,Evening,95110822,21872406,116983228,111.5639,2570.1436,CELLULAR,0.696,45.8
961,1778428800000,2026-05-11T00:00:00,0,1,1,0,Night,14725380,1793152,16518532,15.7533,15.7533,CELLULAR,0.012,99.0
962,1778432400000,2026-05-11T01:00:00,1,33,1,0,Night,0,0,0,0.0,15.7533,CELLULAR,0.041,100.0
963,1778436000000,2026-05-11T02:00:00,2,52,1,0,Night,0,0,0,0.0,15.7533,CELLULAR,0.092,100.0
964,1778439600000,2026-05-11T03:00:00,3,14,1,0,Night,0,0,0,0.0,15.7533,CELLULAR,0.059,100.0
965,1778443200000,2026-05-11T04:00:00,4,11,1,0,Night,0,0,0,0.0,15.7533,CELLULAR,0.052,100.0
966,1778446800000,2026-05-11T05:00:00,5,6,1,0,Night,15947730,4364025,20311755,19.3708,35.1241,CELLULAR,0.097,100.0
967,1778450400000,2026-05-11T06:00:00,6,1,1,0,Morning,36162848,8850317,45013165,42.9279,78.052,CELLULAR,0.391,100.0
968,1778454000000,2026-05-11T07:00:00,7,36,1,0,Morning,47662927,12151518,59814445,57.0435,135.0955,CELLULAR,0.438,91.2
969,1778457600000,2026-05-11T08:00:00,8,10,1,0,Morning,29549631,5877348,35426979,33.7858,168.8813,CELLULAR,0.304,85.5
970,1778461200000,2026-05-11T09:00:00,9,34,1,0,Morning,37161925,7548726,44710651,42.6394,211.5207,CELLULAR,0.426,76.8
971,1778464800000,2026-05-11T10:00:00,10,37,1,0,Morning,66584083,14799884,81383967,77.6138,289.1345,CELLULAR,0.569,68.0
972,1778468400000,2026-05-11T11:00:00,11,16,1,0,Morning,48207695,7997551,56205246,53.6015,342.736,CELLULAR,0.571,57.8
973,1778472000000,2026-05-11T12:00:00,12,31,1,0,Afternoon,30705964,3555522,34261486,32.6743,375.4103,CELLULAR,0.343,52.4
974,1778475600000,2026-05-11T13:00:00,13,33,1,0,Afternoon,24192061,4038960,28231021,26.9232,402.3335,CELLULAR,0.319,47.1
975,1778479200000,2026-05-11T14:00:00,14,48,1,0,Afternoon,12514300,1575835,14090135,13.4374,415.7709,CELLULAR,0.202,41.9
976,1778482800000,2026-05-11T15:00:00,15,54,1,0,Afternoon,17376605,4077784,21454389,20.4605,436.2314,CELLULAR,0.28,36.4
977,1778486400000,2026-05-11T16:00:00,16,48,1,0,Afternoon,57441787,7071222,64513009,61.5244,497.7558,CELLULAR,0.544,26.9
978,1778490000000,2026-05-11T17:00:00,17,39,1,0,Afternoon,63286449,9160295,72446744,69.0906,566.8464,CELLULAR,0.564,17.1
979,1778493600000,2026-05-11T18:00:00,18,21,1,0,Evening,148150609,16692458,164843067,157.2066,724.053,CELLULAR,0.849,3.0
980,1778497200000,2026-05-11T19:00:00,19,35,1,0,Evening,135995040,40347655,176342695,168.1735,892.2265,CELLULAR,0.696,3.0
981,1778500800000,2026-05-11T20:00:00,20,13,1,0,Evening,158320987,35359388,193680375,184.708,1076.9345,CELLULAR,0.725,3.0
982,1778504400000,2026-05-11T21:00:00,21,39,1,0,Evening,186576409,30982663,217559072,207.4805,1284.415,CELLULAR,0.756,3.0
983,1778508000000,2026-05-11T22:00:00,22,1,1,0,Evening,190468793,50198587,240667380,229.5183,1513.9333,CELLULAR,0.814,24.4
984,1778511600000,2026-05-11T23:00:00,23,41,1,0,Evening,49465966,15509674,64975640,61.9656,1575.8989,CELLULAR,0.513,42.7
985,1778515200000,2026-05-12T00:00:00,0,56,2,0,Night,0,0,0,0.0,0.0,CELLULAR,0.02,98.0
986,1778518800000,2026-05-12T01:00:00,1,38,2,0,Night,13883622,3538573,17422195,16.6151,16.6151,CELLULAR,0.069,100.0
987,1778522400000,2026-05-12T02:00:00,2,15,2,0,Night,18209851,4078261,22288112,21.2556,37.8707,CELLULAR,0.088,100.0
988,1778526000000,2026-05-12T03:00:00,3,11,2,0,Night,14084063,3978602,18062665,17.2259,55.0966,CELLULAR,0.035,100.0
989,1778529600000,2026-05-12T04:00:00,4,48,2,0,Night,0,0,0,0.0,55.0966,CELLULAR,0.015,100.0
990,1778533200000,2026-05-12T05:00:00,5,53,2,0,Night,16665348,3793313,20458661,19.5109,74.6075,CELLULAR,0.062,100.0
991,1778536800000,2026-05-12T06:00:00,6,54,2,0,Morning,30345211,8179680,38524891,36.7402,111.3477,CELLULAR,0.33,100.0
992,1778540400000,2026-05-12T07:00:00,7,21,2,0,Morning,64321938,7887828,72209766,68.8646,180.2123,CELLULAR,0.569,89.5
993,1778544000000,2026-05-12T08:00:00,8,47,2,0,Morning,26177288,7223842,33401130,31.8538,212.0661,CELLULAR,0.295,83.7
